day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d
109 17  1511.4 0.000E+00  96 0.819E-02 0.844E-02 -.366E-04 0.302E+03   0.112 0.609E+02 0.108E-02

109 17  1511.4 0.000E+00  95 0.863E-02 0.892E-02 -.362E-04 0.323E+03   0.102 0.510E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 17     0.0 0.000E+00  96 0.847E-02 0.872E-02 -.406E-04 0.302E+03   0.113 0.611E+02 0.108E-02

109 17     0.0 0.000E+00  95 0.892E-02 0.923E-02 -.402E-04 0.323E+03   0.103 0.511E+02 0.108E-02

109 17   288.6 0.000E+00  96 0.872E-02 0.889E-02 -.432E-04 0.301E+03   0.114 0.614E+02 0.108E-02

109 17   288.6 0.000E+00  95 0.924E-02 0.954E-02 -.445E-04 0.323E+03   0.104 0.512E+02 0.108E-02

109 17   577.2 0.000E+00  96 0.884E-02 0.888E-02 -.432E-04 0.301E+03   0.114 0.617E+02 0.108E-02

109 17   577.2 0.000E+00  95 0.955E-02 0.994E-02 -.504E-04 0.323E+03   0.104 0.513E+02 0.108E-02

109 17  1010.1 0.000E+00  96 0.877E-02 0.857E-02 -.390E-04 0.300E+03   0.114 0.620E+02 0.108E-02

109 17  1010.1 0.000E+00  95 0.996E-02 0.102E-01 -.546E-04 0.323E+03   0.105 0.515E+02 0.108E-02

109 17  1443.0 0.000E+00  96 0.846E-02 0.816E-02 -.338E-04 0.300E+03   0.114 0.622E+02 0.108E-02

109 17  1443.0 0.000E+00  95 0.102E-01 0.103E-01 -.561E-04 0.323E+03   0.106 0.516E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 18     0.0 0.000E+00  96 0.808E-02 0.767E-02 -.281E-04 0.299E+03   0.113 0.623E+02 0.108E-02

109 18     0.0 0.000E+00  95 0.103E-01 0.102E-01 -.555E-04 0.322E+03   0.106 0.517E+02 0.108E-02

109 18   357.0 0.000E+00  96 0.759E-02 0.707E-02 -.220E-04 0.299E+03   0.112 0.624E+02 0.108E-02

109 18   357.0 0.000E+00  95 0.102E-01 0.101E-01 -.534E-04 0.322E+03   0.106 0.519E+02 0.108E-02

109 18   713.9 0.000E+00  96 0.699E-02 0.624E-02 -.151E-04 0.299E+03   0.111 0.623E+02 0.108E-02

109 18   713.9 0.000E+00  95 0.101E-01 0.982E-02 -.493E-04 0.322E+03   0.106 0.520E+02 0.108E-02

109 18  1136.2 0.000E+00  96 0.613E-02 0.521E-02 -.882E-05 0.298E+03   0.109 0.622E+02 0.108E-02

109 18  1136.2 0.000E+00  95 0.984E-02 0.948E-02 -.444E-04 0.321E+03   0.106 0.521E+02 0.108E-02

109 18  1558.4 0.000E+00  96 0.511E-02 0.448E-02 -.557E-05 0.298E+03   0.107 0.620E+02 0.108E-02

109 18  1558.4 0.000E+00  95 0.949E-02 0.926E-02 -.415E-04 0.321E+03   0.105 0.522E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 18     0.0 0.000E+00  96 0.445E-02 0.376E-02 -.327E-05 0.298E+03   0.105 0.618E+02 0.108E-02

109 18     0.0 0.000E+00  95 0.927E-02 0.903E-02 -.386E-04 0.321E+03   0.105 0.523E+02 0.108E-02

109 18   241.6 0.000E+00  96 0.373E-02 0.298E-02 -.163E-05 0.298E+03   0.104 0.616E+02 0.108E-02

109 18   241.6 0.000E+00  95 0.903E-02 0.880E-02 -.357E-04 0.320E+03   0.104 0.524E+02 0.108E-02

109 18   483.2 0.000E+00  96 0.296E-02 0.177E-02 -.337E-06 0.298E+03   0.102 0.613E+02 0.108E-02

109 18   483.2 0.000E+00  95 0.880E-02 0.847E-02 -.319E-04 0.320E+03   0.104 0.524E+02 0.108E-02

109 18   845.6 0.000E+00  96 0.172E-02 0.401E-03 -.392E-08 0.298E+03   0.099 0.610E+02 0.108E-02

109 18   845.6 0.000E+00  95 0.848E-02 0.817E-02 -.287E-04 0.320E+03   0.104 0.525E+02 0.108E-02

109 18  1208.0 0.000E+00  96 0.357E-03 -.133E-02 0.000E+00 0.298E+03   0.096 0.605E+02 0.108E-02

109 18  1208.0 0.000E+00  95 0.817E-02 0.786E-02 -.256E-04 0.319E+03   0.103 0.526E+02 0.108E-02

109 18  1626.4 0.000E+00  95 0.786E-02 0.774E-02 -.245E-04 0.319E+03   0.103 0.527E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 19     0.0 0.000E+00  95 0.774E-02 0.763E-02 -.234E-04 0.319E+03   0.102 0.527E+02 0.108E-02

109 19   173.6 0.000E+00  95 0.763E-02 0.752E-02 -.224E-04 0.319E+03   0.102 0.528E+02 0.108E-02

109 19   347.2 0.000E+00  95 0.752E-02 0.736E-02 -.211E-04 0.318E+03   0.102 0.528E+02 0.108E-02

109 19   607.6 0.000E+00  95 0.736E-02 0.722E-02 -.199E-04 0.318E+03   0.102 0.528E+02 0.108E-02

109 19   868.0 0.000E+00  95 0.722E-02 0.701E-02 -.182E-04 0.318E+03   0.102 0.529E+02 0.108E-02

109 19  1258.6 0.000E+00  95 0.701E-02 0.681E-02 -.167E-04 0.318E+03   0.101 0.529E+02 0.108E-02

109 19  1649.2 0.000E+00  95 0.681E-02 0.674E-02 -.162E-04 0.318E+03   0.101 0.530E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 19     0.0 0.000E+00  95 0.674E-02 0.666E-02 -.157E-04 0.318E+03   0.101 0.530E+02 0.108E-02

109 19   150.8 0.000E+00  95 0.666E-02 0.659E-02 -.152E-04 0.317E+03   0.101 0.530E+02 0.108E-02

109 19   301.6 0.000E+00  95 0.659E-02 0.649E-02 -.145E-04 0.317E+03   0.101 0.531E+02 0.108E-02

109 19   527.8 0.000E+00  95 0.649E-02 0.639E-02 -.139E-04 0.317E+03   0.100 0.531E+02 0.108E-02

109 19   753.9 0.000E+00  95 0.639E-02 0.625E-02 -.129E-04 0.317E+03   0.100 0.531E+02 0.108E-02

109 19  1093.2 0.000E+00  95 0.625E-02 0.611E-02 -.121E-04 0.317E+03   0.100 0.531E+02 0.108E-02

109 19  1432.5 0.000E+00  95 0.610E-02 0.596E-02 -.112E-04 0.317E+03   0.100 0.532E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 20     0.0 0.000E+00  95 0.595E-02 0.579E-02 -.103E-04 0.317E+03   0.099 0.532E+02 0.108E-02

109 20   367.5 0.000E+00  95 0.579E-02 0.561E-02 -.938E-05 0.317E+03   0.099 0.532E+02 0.108E-02

109 20   735.0 0.000E+00  95 0.560E-02 0.536E-02 -.821E-05 0.317E+03   0.099 0.532E+02 0.108E-02

109 20  1157.5 0.000E+00  95 0.535E-02 0.507E-02 -.694E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.0 0.000E+00  95 0.505E-02 0.487E-02 -.613E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.0 0.000E+00  95 0.505E-02 0.505E-02 -.686E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.1 0.000E+00  95 0.505E-02 0.505E-02 -.686E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.2 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.4 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.5 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1580.8 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1581.0 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1581.3 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1581.7 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1582.2 0.000E+00  95 0.505E-02 0.505E-02 -.685E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1582.7 0.000E+00  95 0.505E-02 0.505E-02 -.684E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1583.4 0.000E+00  95 0.505E-02 0.505E-02 -.684E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1584.2 0.000E+00  95 0.505E-02 0.505E-02 -.684E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1585.3 0.000E+00  95 0.505E-02 0.505E-02 -.683E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1586.5 0.000E+00  95 0.505E-02 0.504E-02 -.683E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1588.2 0.000E+00  95 0.504E-02 0.504E-02 -.682E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1589.9 0.000E+00  95 0.504E-02 0.504E-02 -.681E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1592.4 0.000E+00  95 0.504E-02 0.504E-02 -.680E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1595.0 0.000E+00  95 0.504E-02 0.504E-02 -.679E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1598.8 0.000E+00  95 0.504E-02 0.503E-02 -.678E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1602.7 0.000E+00  95 0.503E-02 0.503E-02 -.676E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1608.5 0.000E+00  95 0.503E-02 0.502E-02 -.674E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1614.2 0.000E+00  95 0.502E-02 0.501E-02 -.671E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1622.9 0.000E+00  95 0.501E-02 0.501E-02 -.668E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1631.5 0.000E+00  95 0.501E-02 0.500E-02 -.663E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1644.5 0.000E+00  95 0.500E-02 0.498E-02 -.659E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1657.5 0.000E+00  95 0.498E-02 0.497E-02 -.652E-05 0.316E+03   0.098 0.532E+02 0.108E-02

109 20  1676.9 0.000E+00  95 0.497E-02 0.495E-02 -.644E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20  1696.4 0.000E+00  95 0.495E-02 0.492E-02 -.633E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20  1725.6 0.000E+00  95 0.492E-02 0.489E-02 -.622E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20  1754.8 0.000E+00  95 0.489E-02 0.484E-02 -.604E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20  1798.6 0.000E+00  95 0.484E-02 0.484E-02 -.602E-05 0.316E+03   0.097 0.532E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

109 20     0.0 0.000E+00  95 0.484E-02 0.484E-02 -.601E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20     1.4 0.000E+00  95 0.484E-02 0.483E-02 -.601E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20     2.8 0.000E+00  95 0.483E-02 0.483E-02 -.600E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20     5.0 0.000E+00  95 0.483E-02 0.483E-02 -.599E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20     7.1 0.000E+00  95 0.483E-02 0.483E-02 -.597E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    10.3 0.000E+00  95 0.483E-02 0.482E-02 -.596E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    13.5 0.000E+00  95 0.482E-02 0.482E-02 -.593E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    18.3 0.000E+00  95 0.482E-02 0.481E-02 -.591E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    23.2 0.000E+00  95 0.481E-02 0.480E-02 -.588E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    30.4 0.000E+00  95 0.480E-02 0.479E-02 -.584E-05 0.316E+03   0.097 0.532E+02 0.108E-02

109 20    37.6 0.000E+00  95 0.479E-02 0.477E-02 -.579E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20    48.4 0.000E+00  95 0.477E-02 0.476E-02 -.573E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20    59.2 0.000E+00  95 0.476E-02 0.473E-02 -.564E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20    75.5 0.000E+00  95 0.473E-02 0.471E-02 -.555E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20    91.7 0.000E+00  95 0.471E-02 0.467E-02 -.541E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20   116.0 0.000E+00  95 0.467E-02 0.463E-02 -.526E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20   140.4 0.000E+00  95 0.462E-02 0.456E-02 -.502E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20   176.9 0.000E+00  95 0.455E-02 0.448E-02 -.476E-05 0.316E+03   0.097 0.531E+02 0.108E-02

109 20   213.4 0.000E+00  95 0.447E-02 0.435E-02 -.437E-05 0.316E+03   0.096 0.531E+02 0.108E-02

109 20   268.2 0.000E+00  95 0.434E-02 0.421E-02 -.395E-05 0.316E+03   0.096 0.530E+02 0.108E-02

109 20   323.0 0.000E+00  95 0.420E-02 0.397E-02 -.333E-05 0.316E+03   0.096 0.530E+02 0.108E-02

109 20   405.1 0.000E+00  95 0.396E-02 0.370E-02 -.269E-05 0.316E+03   0.095 0.529E+02 0.108E-02

109 20   487.3 0.000E+00  95 0.369E-02 0.327E-02 -.184E-05 0.316E+03   0.095 0.529E+02 0.108E-02

109 20   610.6 0.000E+00  95 0.324E-02 0.276E-02 -.111E-05 0.316E+03   0.094 0.528E+02 0.108E-02

109 20   733.8 0.000E+00  95 0.273E-02 0.194E-02 -.382E-06 0.316E+03   0.093 0.526E+02 0.108E-02

109 20   918.7 0.000E+00  95 0.188E-02 0.986E-03 -.502E-07 0.316E+03   0.091 0.524E+02 0.108E-02

109 20  1103.6 0.000E+00  95 0.940E-03 -.542E-03 0.000E+00 0.316E+03   0.089 0.521E+02 0.108E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

110 12  1692.9 0.000E+00  98 0.727E-02 0.101E-01 -.933E-04 0.265E+03   0.133 0.909E+02 0.114E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

110 13     0.0 0.000E+00  98 0.102E-01 0.108E-01 -.115E-03 0.266E+03   0.140 0.914E+02 0.114E-02

110 13   107.1 0.000E+00  98 0.108E-01 0.110E-01 -.123E-03 0.266E+03   0.142 0.915E+02 0.114E-02

110 13   214.1 0.000E+00  98 0.111E-01 0.112E-01 -.130E-03 0.266E+03   0.143 0.917E+02 0.114E-02

110 13   374.7 0.000E+00  98 0.113E-01 0.114E-01 -.137E-03 0.266E+03   0.144 0.919E+02 0.114E-02

110 13   535.3 0.000E+00  98 0.115E-01 0.117E-01 -.147E-03 0.266E+03   0.144 0.923E+02 0.114E-02

110 13   535.3 0.000E+00  97 0.516E-03 0.889E-02 -.719E-04 0.243E+03   0.128 0.102E+03 0.113E-02

110 13   776.1 0.000E+00  98 0.118E-01 0.119E-01 -.158E-03 0.265E+03   0.146 0.929E+02 0.114E-02

110 13   776.1 0.000E+00  97 0.881E-02 0.123E-01 -.189E-03 0.250E+03   0.149 0.102E+03 0.113E-02

110 13  1017.0 0.000E+00  98 0.120E-01 0.123E-01 -.173E-03 0.264E+03   0.147 0.938E+02 0.114E-02

110 13  1017.0 0.000E+00  97 0.121E-01 0.127E-01 -.208E-03 0.252E+03   0.157 0.102E+03 0.113E-02

110 13  1378.3 0.000E+00  98 0.124E-01 0.126E-01 -.190E-03 0.262E+03   0.150 0.956E+02 0.114E-02

110 13  1378.3 0.000E+00  97 0.121E-01 0.129E-01 -.219E-03 0.252E+03   0.157 0.102E+03 0.113E-02

110 13  1739.6 0.000E+00  98 0.127E-01 0.126E-01 -.199E-03 0.259E+03   0.153 0.986E+02 0.114E-02

110 13  1739.6 0.000E+00  97 0.122E-01 0.125E-01 -.201E-03 0.252E+03   0.158 0.102E+03 0.113E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

110 13     0.0 0.000E+00  98 0.127E-01 0.126E-01 -.199E-03 0.258E+03   0.154 0.990E+02 0.114E-02

110 13     0.0 0.000E+00  97 0.125E-01 0.129E-01 -.218E-03 0.252E+03   0.159 0.102E+03 0.113E-02

110 13    60.4 0.000E+00  98 0.126E-01 0.126E-01 -.200E-03 0.258E+03   0.154 0.991E+02 0.114E-02

110 13    60.4 0.000E+00  97 0.129E-01 0.130E-01 -.227E-03 0.252E+03   0.159 0.102E+03 0.113E-02

110 13   120.8 0.000E+00  98 0.127E-01 0.127E-01 -.201E-03 0.258E+03   0.154 0.992E+02 0.114E-02

110 13   120.8 0.000E+00  97 0.130E-01 0.132E-01 -.233E-03 0.253E+03   0.160 0.102E+03 0.113E-02

110 13   211.4 0.000E+00  98 0.127E-01 0.127E-01 -.203E-03 0.258E+03   0.154 0.994E+02 0.114E-02

110 13   211.4 0.000E+00  97 0.132E-01 0.132E-01 -.236E-03 0.253E+03   0.160 0.102E+03 0.113E-02

110 13   302.0 0.000E+00  98 0.127E-01 0.127E-01 -.206E-03 0.258E+03   0.155 0.996E+02 0.114E-02

110 13   302.0 0.000E+00  97 0.132E-01 0.133E-01 -.239E-03 0.253E+03   0.160 0.102E+03 0.113E-02

110 13   438.0 0.000E+00  97 0.131E-01 0.131E-01 -.229E-03 0.253E+03   0.159 0.101E+03 0.113E-02

110 13   439.0 0.000E+00  97 0.131E-01 0.131E-01 -.228E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   440.5 0.000E+00  97 0.131E-01 0.131E-01 -.229E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   442.0 0.000E+00  97 0.131E-01 0.131E-01 -.229E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   444.2 0.000E+00  97 0.131E-01 0.131E-01 -.229E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   446.5 0.000E+00  97 0.131E-01 0.131E-01 -.230E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   449.8 0.000E+00  97 0.131E-01 0.131E-01 -.230E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   453.2 0.000E+00  97 0.131E-01 0.132E-01 -.231E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   458.3 0.000E+00  97 0.132E-01 0.132E-01 -.231E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   463.3 0.000E+00  97 0.132E-01 0.132E-01 -.232E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   470.9 0.000E+00  97 0.132E-01 0.132E-01 -.233E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   470.9 0.000E+00  96 0.675E-04 0.196E-03 -.439E-09 0.307E+03   0.091 0.586E+02 0.111E-02

110 13   478.5 0.000E+00  97 0.132E-01 0.132E-01 -.234E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   478.5 0.000E+00  96 0.196E-03 0.388E-03 -.343E-08 0.307E+03   0.091 0.586E+02 0.111E-02

110 13   489.9 0.000E+00  97 0.132E-01 0.132E-01 -.235E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   489.9 0.000E+00  96 0.388E-03 0.582E-03 -.115E-07 0.307E+03   0.092 0.586E+02 0.111E-02

110 13   501.3 0.000E+00  97 0.132E-01 0.133E-01 -.237E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   501.3 0.000E+00  96 0.581E-03 0.873E-03 -.390E-07 0.307E+03   0.092 0.586E+02 0.111E-02

110 13   518.4 0.000E+00  97 0.133E-01 0.133E-01 -.238E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   518.4 0.000E+00  96 0.872E-03 0.116E-02 -.928E-07 0.307E+03   0.093 0.587E+02 0.111E-02

110 13   535.5 0.000E+00  97 0.133E-01 0.133E-01 -.240E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   535.5 0.000E+00  96 0.116E-02 0.161E-02 -.243E-06 0.307E+03   0.093 0.587E+02 0.111E-02

110 13   561.1 0.000E+00  97 0.133E-01 0.134E-01 -.241E-03 0.254E+03   0.159 0.101E+03 0.113E-02

110 13   561.1 0.000E+00  96 0.160E-02 0.205E-02 -.504E-06 0.307E+03   0.094 0.587E+02 0.111E-02

110 13   586.7 0.000E+00  97 0.134E-01 0.134E-01 -.243E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   586.7 0.000E+00  96 0.205E-02 0.271E-02 -.117E-05 0.307E+03   0.095 0.588E+02 0.111E-02

110 13   625.2 0.000E+00  97 0.134E-01 0.134E-01 -.244E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   625.2 0.000E+00  96 0.271E-02 0.338E-02 -.227E-05 0.308E+03   0.096 0.589E+02 0.111E-02

110 13   663.6 0.000E+00  97 0.134E-01 0.134E-01 -.246E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   663.6 0.000E+00  96 0.338E-02 0.438E-02 -.494E-05 0.308E+03   0.098 0.589E+02 0.111E-02

110 13   721.3 0.000E+00  97 0.134E-01 0.135E-01 -.247E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   721.3 0.000E+00  96 0.437E-02 0.537E-02 -.913E-05 0.309E+03   0.100 0.590E+02 0.111E-02

110 13   779.0 0.000E+00  97 0.135E-01 0.135E-01 -.249E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   779.0 0.000E+00  96 0.537E-02 0.684E-02 -.189E-04 0.309E+03   0.102 0.591E+02 0.111E-02

110 13   865.5 0.000E+00  97 0.135E-01 0.135E-01 -.251E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   865.5 0.000E+00  96 0.683E-02 0.826E-02 -.334E-04 0.310E+03   0.105 0.593E+02 0.111E-02

110 13   952.0 0.000E+00  97 0.135E-01 0.136E-01 -.254E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13   952.0 0.000E+00  96 0.826E-02 0.103E-01 -.643E-04 0.310E+03   0.108 0.594E+02 0.111E-02

110 13  1081.7 0.000E+00  97 0.136E-01 0.136E-01 -.256E-03 0.254E+03   0.160 0.101E+03 0.113E-02

110 13  1081.7 0.000E+00  96 0.103E-01 0.121E-01 -.105E-03 0.311E+03   0.112 0.597E+02 0.111E-02

110 13  1211.4 0.000E+00  97 0.136E-01 0.137E-01 -.260E-03 0.254E+03   0.160 0.102E+03 0.113E-02

110 13  1211.4 0.000E+00  96 0.121E-01 0.143E-01 -.174E-03 0.312E+03   0.116 0.599E+02 0.111E-02

110 13  1406.1 0.000E+00  97 0.137E-01 0.137E-01 -.263E-03 0.254E+03   0.161 0.102E+03 0.113E-02

110 13  1406.1 0.000E+00  96 0.143E-01 0.159E-01 -.241E-03 0.313E+03   0.120 0.603E+02 0.111E-02

110 13  1600.7 0.000E+00  97 0.137E-01 0.138E-01 -.267E-03 0.253E+03   0.161 0.102E+03 0.113E-02

110 13  1600.7 0.000E+00  96 0.159E-01 0.170E-01 -.296E-03 0.313E+03   0.124 0.606E+02 0.111E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

110 14     0.0 0.000E+00  97 0.138E-01 0.138E-01 -.267E-03 0.253E+03   0.162 0.102E+03 0.113E-02

110 14     0.0 0.000E+00  96 0.170E-01 0.176E-01 -.333E-03 0.313E+03   0.126 0.610E+02 0.111E-02

110 14   199.3 0.000E+00  97 0.138E-01 0.137E-01 -.262E-03 0.253E+03   0.162 0.103E+03 0.113E-02

110 14   199.3 0.000E+00  96 0.176E-01 0.179E-01 -.354E-03 0.313E+03   0.128 0.614E+02 0.111E-02

110 14   398.6 0.000E+00  97 0.137E-01 0.135E-01 -.254E-03 0.253E+03   0.162 0.103E+03 0.113E-02

110 14   398.6 0.000E+00  96 0.179E-01 0.180E-01 -.363E-03 0.312E+03   0.129 0.618E+02 0.111E-02

110 14   697.6 0.000E+00  97 0.135E-01 0.134E-01 -.245E-03 0.252E+03   0.161 0.103E+03 0.113E-02

110 14   697.6 0.000E+00  96 0.181E-01 0.180E-01 -.362E-03 0.311E+03   0.130 0.624E+02 0.111E-02

110 14   996.6 0.000E+00  97 0.134E-01 0.131E-01 -.234E-03 0.252E+03   0.161 0.103E+03 0.113E-02

110 14   996.6 0.000E+00  96 0.180E-01 0.177E-01 -.349E-03 0.310E+03   0.130 0.629E+02 0.111E-02

110 14  1445.0 0.000E+00  97 0.132E-01 0.129E-01 -.222E-03 0.252E+03   0.161 0.103E+03 0.113E-02

110 14  1445.0 0.000E+00  96 0.177E-01 0.175E-01 -.339E-03 0.308E+03   0.131 0.638E+02 0.111E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

110 14     0.0 0.000E+00  97 0.129E-01 0.128E-01 -.219E-03 0.251E+03   0.161 0.104E+03 0.113E-02

110 14     0.0 0.000E+00  96 0.175E-01 0.172E-01 -.330E-03 0.307E+03   0.131 0.644E+02 0.111E-02

110 14   355.0 0.000E+00  97 0.128E-01 0.127E-01 -.215E-03 0.250E+03   0.162 0.105E+03 0.113E-02

110 14   355.0 0.000E+00  96 0.173E-01 0.171E-01 -.326E-03 0.306E+03   0.132 0.651E+02 0.111E-02

110 14   355.0 0.000E+00  95 0.605E-02 0.117E-01 -.698E-04 0.345E+03   0.087 0.438E+02 0.110E-02

110 14   709.9 0.000E+00  97 0.127E-01 0.126E-01 -.211E-03 0.249E+03   0.162 0.106E+03 0.113E-02

110 14   709.9 0.000E+00  96 0.171E-01 0.170E-01 -.321E-03 0.304E+03   0.132 0.658E+02 0.111E-02

110 14   709.9 0.000E+00  95 0.117E-01 0.171E-01 -.218E-03 0.349E+03   0.096 0.439E+02 0.110E-02

110 14  1241.9 0.000E+00  97 0.126E-01 0.124E-01 -.203E-03 0.247E+03   0.164 0.107E+03 0.113E-02

110 14  1241.9 0.000E+00  96 0.170E-01 0.168E-01 -.319E-03 0.302E+03   0.133 0.668E+02 0.111E-02

110 14  1241.9 0.000E+00  95 0.174E-01 0.196E-01 -.331E-03 0.352E+03   0.106 0.440E+02 0.110E-02

110 14  1241.9 0.000E+00  97 0.126E-01 0.126E-01 -.216E-03 0.243E+03   0.164 0.107E+03 0.113E-02

110 14  1241.9 0.000E+00  96 0.170E-01 0.170E-01 -.326E-03 0.300E+03   0.133 0.668E+02 0.111E-02

110 14  1241.9 0.000E+00  95 0.174E-01 0.174E-01 -.231E-03 0.353E+03   0.106 0.440E+02 0.110E-02

110 14  1242.0 0.000E+00  97 0.126E-01 0.126E-01 -.216E-03 0.247E+03   0.164 0.107E+03 0.113E-02

110 14  1242.0 0.000E+00  96 0.170E-01 0.170E-01 -.326E-03 0.302E+03   0.133 0.668E+02 0.111E-02

